procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  8 95938184 379912    544 462996 191516 212664 193284 212676 48792 66998 70 21  1  7  0
 8  8 96220040 377084    544 460236 199168 294692 199972 294692 63428 71501 71 23  1  6  0
10  6 96438920 417236    548 458764 156872 219812 157212 219824 43623 52162 62 15  5 17  0
 5 11 96835208 415464    540 457472 149876 396752 150004 396752 49893 57158 65 19  4 12  0
10  6 96834952 394176    540 460652 146180    0 149644     0 34022 52480 71 12  5 12  0
 9  8 97076360 409416    536 464132 156964 242336 161324 242336 50080 62373 71 18  1  9  0
11  6 97398664 380984    520 459092 193088 334160 193212 334172 58104 70767 71 20  1  8  0
 5 12 97824648 471220    516 458980 109408 432092 110132 432104 38215 40062 59 19  2 20  0
 8  8 97803656 441080    516 459628 136088    4 137028     4 29453 48830 62 10  4 24  0
 3 14 98065288 392112    524 462800 254924 318340 258184 318352 66374 85243 57 23  0 20  0
 7  9 98096008 381956    524 464500 120100 51024 121692 51024 29106 43518 41 10 22 27  0
 9  7 98192520 389416    524 464072 229768 148692 230400 148692 56301 75110 53 20  0 27  0
 9  8 98501512 371836    536 461772 219416 357036 219760 357072 59306 69970 52 22  0 26  0
 3 13 98770568 426292    524 461832 88652 282692 88780 282692 25851 25866 43 12 21 24  0
 9  7 98832520 410860    524 465048 261876 121288 265096 121300 61327 83986 58 21  2 20  0
 5 11 99052168 413640    524 465908 213460 272448 214568 272448 53657 68475 57 20  1 22  0
 8  9 99185288 389292    764 466816 218468 185576 220684 185576 51627 68943 48 19  2 31  0
 3 13 99573640 397948    776 465564 121380 426032 121520 426084 39882 52948 52 19 13 16  0
 1 16 99848584 399364    652 465584 181136 343404 181544 343404 45879 68386 36 21 10 33  0
 8 15 100008840 368976    648 468840 175160 223420 178700 223420 42770 63866 35 20 34 11  0
11 12 100120200 397468   1364 470260 126336 155648 128672 155684 26340 41086 21 12 54 13  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 16 100483464 404556   1184 469712 133868 421072 134620 421072 28814 38325 10 15 38 37  0
 7 16 100642184 375032    944 468296 195880 236616 196048 236684 46054 70363 37 22 17 24  0
10 10 100866440 346388    804 468684 140168 274980 140760 274980 27056 44134 27 15 48 10  0
 7 16 101201800 379084    648 473292 50644 350112 56168 350136 26557 29703 18 12 45 25  0
10 13 101333640 379340    600 472584 245976 227632 247304 227640 52956 77894 36 25 20 20  0
 0 16 101790088 422256    548 470004 62888 480272 63692 480272 31309 47627 44 21 26  8  0
 0 16 102013320 393408    556 470408 183412 293368 183804 293380 41392 67003 32 23 29 16  0
 2 16 102199944 366632    560 471260 210448 275040 211488 275080 44791 68215 29 22 18 31  0
 7 11 102359688 396320    556 474976 109512 201164 113088 201164 24822 40058 18 13 55 15  0
 8 16 102804104 369276    548 476468 102436 485324 107172 485324 36858 63412 61 23 10  6  0
 4 20 103176072 346572    544 477200 11988 376600 15168 376600 25157 51530 58 18 18  6  0
 0 19 103639688 386228    544 476084 70308 491316 71192 491316 31601 47592 40 20 25 14  0
10 11 103634824 346232    548 476200 219008 53240 219992 53252 37471 63636 23 18 18 42  0
13  9 103971976 358300    548 479236 59860 354500 62952 354516 29561 46152 44 18 24 14  0
 6 19 104487816 352944    520 478872 20160 522168 22336 522168 24503 44796 54 21 12 13  0
 7 17 104925320 391612    500 480536 63064 451108 66284 451108 33747 49963 50 22 17 11  0
 6 15 105228424 364264    488 481020 35708 316928 36228 316928 23458 39815 47 16 17 20  0
 0 16 105511816 420428    484 487084 84068 300280 92636 300292 26355 34899 37 17 25 20  0
 2 14 105753736 393576    496 487556 209376 301640 212796 301652 35524 50941 37 20  6 38  0
 3 13 105964680 398956    496 484520 172920 261592 174380 261596 35892 46806 55 17 14 14  0
 8 16 106327944 501052    496 483060 135652 400008 137044 400008 40544 38709 44 21 14 21  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  7 106394504 605772    488 482924 139124 115184 139540 115184 29741 32830 30 17 23 31  0
 8 11 106795400 604812    496 483292 197652 452660 198196 452672 43961 47358 58 24  7 10  0
 3 19 107055240 504588    496 486808 156528 303436 159864 303436 44238 47965 58 20 10 13  0
15  9 107004040 519468    504 488264 231692    0 233156    12 31226 53438 53 17  6 24  0
 9 14 107492232 499956    488 488276 204344 537668 208604 537676 61064 58025 61 28  4  6  0
17  5 107527304 451428    488 488312 152260 58644 152320 58644 29599 45447 58 15 20  7  0
19  5 107756424 453432    496 487536 172912 256956 173692 256968 38802 40296 55 18 11 16  0
12  8 108119432 442300    496 491376 171088 382796 176416 382796 52147 42321 65 21  5  8  0
 8  9 108317832 513444    496 491500 110804 208200 112316 208200 33280 33604 66 16  8 11  0
 2 16 108688008 441388    632 492100 126592 383268 129012 383320 29919 33543 56 15 12 17  0
 4 14 108939144 440836    792 490096 198244 275112 198784 275116 44949 51052 50 20 19 11  0
 1 17 109167496 443704    664 495464 103432 239524 110856 239588 39331 48617 59 19 11 11  0
 6 12 109558408 515564    644 497104 56800 397544 60752 397544 30693 22225 52 19 13 16  0
11 12 109844360 616836    560 493860 88892 303428 90352 303428 40775 44789 76 22  1  1  0
 4 17 110090120 522224    536 492188 119740 259588 119968 259588 42074 43495 65 21  5  9  0
22  7 110255752 490276    544 493876 148372 174552 151472 174620 37816 39233 69 20  0 10  0
19  7 110572168 411424    544 494496 140196 339848 143396 339888 66307 52466 73 27  0  0  0
22  6 110938504 387516    516 497528 113172 374396 118884 374416 50336 43708 76 24  0  0  0
25  3 111250568 410736    504 497820 90212 316632 93676 316632 45742 38129 80 20  0  0  0
25  3 111531656 367896    504 494948 162504 296220 163492 296220 89173 60334 71 29  0  0  0
25  6 111806600 376556    504 499164 148672 291492 154460 291492 91662 56023 70 29  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
28  4 112105608 399864    588 499284 138840 317104 141288 317168 94060 60940 71 29  0  0  0
16  6 112355208 416016    580 499900 127184 262108 131348 262120 77821 59810 73 26  0  0  0
10  7 112706184 783692    560 500844 71052 358044 75868 358044 66275 39035 71 27  1  1  0
27  4 112754056 530060    560 500468 142648 50640 142728 50640 43310 60528 79 21  0  0  0
29  5 113004168 505856    548 498600 146204 258832 147272 258832 71999 62820 69 30  0  0  0
19  3 113313928 487000    516 500272 148796 311228 151804 311228 54667 66699 73 27  0  0  0
21  5 113849224 558408    504 505196 92320 536824 101044 536864 47646 45177 72 28  0  0  0
23  3 113852808 484348    504 510152 72184 8996 75980  8996 25395 30617 58 12 20 10  0
27  4 114076296 471400    704 502944 201656 237300 202288 237304 70888 60177 70 30  0  0  0
36  6 114319496 487148    612 501348 132376 252412 133408 252412 63554 58917 73 27  0  0  0
51  2 114562696 499216    716 507624 151180 263104 160680 263104 62970 56837 69 31  0  0  0
51  4 114868360 496780    640 505708 121992 318744 123108 318812 58271 52254 71 29  0  0  0
31  5 115068040 542748    636 504348 88912 207072 91128 207084 46978 44484 75 25  0  0  0
33  4 115269256 525056    632 503564 128280 204792 128284 204816 41065 53956 75 25  0  0  0
40  8 115531912 510068    620 503800 106244 273792 107532 273792 53591 49244 73 28  0  0  0
24  5 115734408 520644    624 506916 125816 215584 129100 215672 50631 55860 76 24  0  0  0
34  3 116037256 524292    608 505904 116400 314172 117516 314220 72176 51791 70 30  0  0  0
39  3 116331656 505208   1268 509752 110604 303896 118900 303936 77090 54191 70 30  0  0  0
43  4 116647304 487188    820 507372 120008 323660 120488 323672 75490 54287 71 29  0  0  0
11 15 117083016 489072    652 507300 90476 445244 92204 445244 77594 48152 68 29  2  1  0
14 12 117409672 451116    652 510052 47308 332012 50648 332012 45371 37196 58 21 15  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
36  4 117730184 374904    660 511048 47836 324316 48588 324328 46733 43432 72 21  5  2  0
22 10 118166408 370496    664 509884 39872 442876 41276 442876 46380 37760 70 24  5  2  0
 7 16 118564488 367356    668 510908 36924 404016 39940 404028 43266 38127 63 21  9  7  0
24  9 118955400 390812    668 515520 17236 394800 22176 394800 46042 34892 71 23  4  2  0
13 14 119390600 414224    668 516676 32200 438068 35492 438068 29461 32826 57 18 17  8  0
 4 17 119859336 513012    664 515892 24804 474048 28264 474060 47766 37203 53 24 11 12  0
31  1 119957896 387868    664 518408 90700 99476 93360 99476 37589 50692 59 19 14  8  0
 0 22 120598408 543448    512 515976 17296 642800 17856 642812 38675 29751 37 22  8 33  0
27  2 120624264 551416    496 515772 49264 26840 49412 26840 18934 33044 37 13  8 42  0
17 12 120957064 376280    496 517988 78588 334744 81304 334744 35185 47681 75 22  1  1  0
 0 17 121417864 485708    484 523944 20356 462828 29176 462840 23072 28961 43 18 33  6  0
 9 16 121802888 383156    484 524056 118392 387104 123800 387104 59316 52914 71 27  1  0  0
33  8 122050440 428392    492 523216 50032 249740 53196 249752 26979 34442 30 15  2 53  0
23  4 122380424 516316    484 529980 46776 333192 55420 333192 25440 29670 28 15  2 55  0
22  5 122749832 623412    476 528684 46516 369940 49320 369940 25602 39570 51 21 11 17  0
 0 19 123261576 525152    476 521912 60732 513816 61560 513828 32235 42990 64 23  7  6  0
28  6 123358600 410672    476 525084 82272 97756 85896 97756 27822 38230 37 13 31 19  0
28  8 123734920 420732    476 522952 75032 376348 75788 376348 55618 44934 63 24 10  4  0
 6 18 124170888 424336    484 525204 40064 438352 44036 438364 55770 46169 65 25  7  3  0
26  7 124487560 392900    484 526788 82936 318172 85380 318172 57562 58044 65 25  8  2  0
 0 19 124842888 387708    484 526408 35080 357188 35316 357188 35777 36710 54 20 19  7  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
25  8 125088392 360000    492 525744 111260 249196 113368 249208 53616 53613 59 28 10  4  0
21  9 125450888 414712    492 527708 38352 364568 42068 364568 44943 47920 65 22 10  3  0
41  3 125731976 443220    480 532652 40268 283440 48916 283452 33363 45238 59 22 13  6  0
39  6 126054280 452916    480 531648 113984 324928 115568 324928 51883 55933 72 28  0  0  0
35  1 126348680 411040    476 532296 66384 298168 71192 298168 52074 43039 62 22 12  4  0
16 10 126801544 399592    476 531124 51168 457972 53740 457972 90511 44088 66 27  5  2  0
 0 17 127122824 418556    484 530592 7020 321792  7508 321804 74257 35730 40 16 33 10  0
 8 40 127441288 424568    500 531396 72872 320980 74868 321000 71746 39770 59 27  1 13  0
 5 25 127903880 624012    476 536896 33612 464508 41868 464508 73916 44908 44 25  3 28  0
31  6 128020872 457800    476 535668 77952 118164 78400 118164 35355 47433 69 20  2  9  0
 1 16 128452488 451040    476 533664 58328 433148 61844 433148 92213 38332 68 29  2  1  0
30  4 128874888 431536    484 533544 49928 423700 50584 423724 97488 39452 64 24  9  3  0
 9 13 129214600 436312    484 537716 23984 340564 29512 340568 80365 42698 64 21 12  3  0
27  9 129521288 366896    492 539760 83616 307428 86664 307440 77143 46193 66 26  7  1  0
 0 32 129971848 544724    492 539084 20548 451128 25724 451140 74077 28230 39 20  7 34  0
 5 31 130287240 574928    492 541392 51388 316232 57636 316232 61197 43703 58 24  2 17  0
32  2 130516360 740212    492 541012 32268 229764 35512 229764 39088 27662 32 16 38 15  0
13 11 130769032 475176    748 542080 116692 256348 119256 256360 77685 57782 71 28  0  1  0
 7 18 131276168 556452    560 543180 16152 508560 20880 508572 90509 35363 65 26  6  3  0
13 12 131387016 440896    560 542208 109612 113204 109732 113204 44077 47417 38 18 14 30  0
14 13 131844488 411284    716 545620 51308 458592 61340 458592 101891 34651 70 28  1  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
35  4 132253064 401216    596 545096 48136 409800 54336 409800 87847 43881 65 26  6  2  0
 0 21 132588168 458316    600 546512 16088 336096 16960 336176 50479 17910 31 16 22 30  0
20  8 132760200 401056    592 546240 86420 173112 88584 173164 51950 44249 58 23  4 15  0
23  9 133163912 436928    484 549976 6268 404476 13332 404476 52504 29894 51 21 17 11  0
31  8 133418120 389980    484 550936 119732 254548 122080 254548 75542 56036 72 28  0  0  0
22  8 133856136 351096    468 544792 50904 439676 52496 439676 93267 34326 70 29  1  1  0
 0 18 134407808 493240   1200 554120 9632 552708 23504 552708 92159 36482 49 23 16 11  0
44  6 134478720 373612   1792 564556 73044 71736 87844 71776 31158 37831 48 15 17 20  0
 1 17 135040128 401216    756 549904 50332 562720 52896 562920 113309 39150 64 29  4  3  0
 0 19 135299968 391836    648 552140 3536 260516  6212 260516 37633 35242 53 13 25  8  0
19  9 135692672 352804    648 550876 56108 393152 56948 393152 93176 28169 66 27  6  1  0
 0 29 136091520 443136    616 551152 13016 398668 15128 398668 53770 25403 38 16  1 45  0
 2 31 136416384 564464    604 553600 57580 326468 60040 326492 51812 32031 40 20  5 36  0
 2 24 136638080 512432    604 553628 79144 221172 79724 221204 54227 44540 35 21  5 39  0
 0 27 137087360 685344   1344 554276 5432 450396  8996 450396 27075 20815 20 11  5 64  0
39  6 137088640 468136   1344 554308 85376 1168 85920  1168 21512 39530 53 13  4 30  0
26 10 137441664 436180    968 553652 86324 353836 86712 353836 93357 42898 72 27  0  0  0
46  3 137753728 444648    624 557676 15680 313076 21480 313088 54147 36015 54 18 21  7  0
 1 40 138244224 452784    556 557988 56512 491084 57676 491084 102092 32763 60 30  1  9  0
41 16 138523264 617916    536 557712 48952 279784 50992 279796 48531 33607 31 17  0 52  0
 0 36 138913152 683348    516 556612 26136 389692 26524 389692 30398 22747 18 12  7 63  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
41  3 138999680 470788    516 556644 114656 87048 115584 87048 59494 55239 71 25  1  4  0
16 14 139652480 472236    516 560064 33152 653320 36624 653320 97432 41208 58 28 11  3  0
 0 18 139900544 519144    804 573296 7792 248244 23052 248256 53857 18077 22 13 42 24  0
21 11 140052864 405844    804 572512 93920 153056 96096 153052 54927 44052 65 20 12  4  0
31  9 140576128 372532    516 561792 21508 524396 22044 524412 100576 30138 61 25  7  7  0
21  9 140802688 356484    512 561636 44128 226908 44764 226908 55716 33388 52 17 23  8  0
 0 39 141351040 406200    512 564060 35024 549748 39104 549748 77957 27235 33 22  1 43  0
53  2 141402240 386048    512 567712 76508 51288 79908 51284 33006 37669 32 15  0 53  0
 0 38 141937792 599368    516 567540 22244 536436 24800 536452 36350 15261 11 16  0 73  0
28  3 141939328 452568    516 572456 78568 2780 84016  2780 26729 41335 49 15  1 36  0
13 12 142307200 394944    524 576632 84768 369172 93076 369184 105203 41360 71 28  1  1  0
 1 17 142877056 448688    524 569568 19652 571080 21624 571080 117825 31152 60 26  9  5  0
38  5 142913408 365588    524 569832 54376 37036 55104 37036 19611 30066 40  9 35 16  0
23  5 143463296 434632    504 566432 24620 551340 26344 551340 109530 32969 52 26 14  8  0
20  8 143741824 357544    512 567612 38412 281240 39892 281252 67653 29146 74 21  3  1  0
20  9 144077440 358484    520 568064 37392 337244 38192 337256 72410 33457 57 23 14  5  0
 9 17 144605824 388536    520 571716 21112 530672 25012 530672 136318 33598 63 28  5  3  0
34  2 144803712 369596    520 572996 21668 199336 23184 199336 52896 33831 53 15 23  8  0
 1 37 145311104 605380    508 573392 43280 508960 47292 508960 33377 18919  8 13  0 78  0
56  2 145347456 425724    516 574316 92524 36400 93920 36412 45626 43260 49 19  1 31  0
50  3 145662848 486908    520 575316 48176 317220 49252 317232 33784 37638 51 19  2 28  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5 15 146109824 438752    520 574436 59980 448792 62532 448792 117773 37409 67 29  2  1  0
 0 18 146504064 437496    520 577568 12836 396488 16472 396488 52883 27035 39 16 29 16  0
 7 29 146729856 554308    528 579380 57320 226604 59864 226612 37161 36714 35 16  6 43  0
28  1 147075968 744912    520 578468 17136 347692 18068 347708 18888 11136 14 11  3 73  0
35  5 147225472 466460    524 577288 144280 150760 144868 150784 63618 61385 76 24  0  0  0
 0 17 147704704 476564    524 583136 30712 481348 39180 481348 78974 26861 50 22 15 13  0
14 11 147977088 374428    512 577596 81128 273692 81792 273696 72489 44804 62 25  7  6  0
28  7 148423808 357972    504 580948 27536 449684 33112 449684 103438 35051 65 28  4  2  0
14 13 148854656 356988    512 580048 27900 433284 29808 433296 108046 27543 70 27  2  1  0
45  7 149092480 384064    516 580264 38044 238264 38872 238276 43939 30853 47 15 23 15  0
16  9 149585280 356976    512 584560 39848 495740 46648 495752 114709 34375 66 30  2  2  0
22 12 150009984 352576    504 584676 34848 425384 36268 425384 90767 31596 64 24  9  4  0
 3 16 150408832 357840    504 582912 37352 401724 39476 401724 82128 39742 57 24 12  7  0
14 13 150719616 368112    512 584020 9872 311820 11532 311832 57628 23339 40 15 29 16  0
28  8 151088256 372264    512 583372 65392 373136 66368 373136 89930 37646 69 27  2  2  0
51  1 151339136 381952    512 586620 38824 253064 42340 253076 55079 27160 41 16 27 16  0
16 26 151785600 354284    500 587520 54964 448724 57112 448724 97271 34113 55 28  4 13  0
 0 35 152339840 440252    488 586008 16784 556316 16784 556316 75324 28665 48 22 11 19  0
34  0 152381056 472640    496 592024 49772 41760 55872 41772 14611 20677 22 10  0 68  0
32  4 152725120 617204    620 591856 36568 347936 38532 347936 53813 35848 44 17  9 29  0
 0 17 153183360 484152    628 590840 84376 462932 85888 462948 81354 43313 63 27  6  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16 10 153369472 423004    500 590352 63972 189672 64944 189672 53148 39404 56 21 16  7  0
 2 15 153847168 418068    496 589504 28796 480872 30508 480876 127421 38821 65 27  5  2  0
23 10 154099328 385324    500 590664 48016 254780 49708 254792 63381 37168 55 19 21  4  0
10 14 154596224 386808    496 595336 19912 498036 25208 498036 70900 38710 50 20 20 10  0
 1 34 155008640 538076   1656 601052 40304 413352 50456 413364 47980 33092 33 21 22 24  0
 1 34 155210112 658468    580 600636 71052 204268 74648 204268 20261 35888  1  8  4 86  0
43  2 155252864 419516    580 599740 148456 44140 149076 44140 55373 62641 66 26  0  8  0
24  0 155537024 592324    588 598988 47536 283860 48916 283872 43510 28232 27 19  0 54  0
11 14 156025984 507536    500 595688 61984 489564 62492 489564 105219 46766 64 30  4  3  0
24  4 156260224 479164    492 597708 8828 234380 11124 234380 41647 39904 47 13 32  7  0
21  6 156612736 389992    500 596668 82192 354072 83796 354084 89327 41839 69 27  3  2  0
37  3 156961664 383360   1440 598592 27940 349440 31240 349440 55883 37868 55 19 16 10  0
11 13 157452160 384360    928 598800 43184 492004 44428 492016 110100 44982 61 28  8  2  0
10 14 157712512 372224    696 598524 41900 297736 42504 297736 71633 41330 55 24 16  6  0
 0 16 158275712 448952    612 605364 21832 583456 30124 583456 73526 38175 44 22 19 14  0
32  3 158209408 384720    616 606476 69800    0 70940    16 20578 30882 27 11 55  7  0
 6 15 158664064 365260    560 603340 55684 509776 56672 509776 114363 50646 61 29  7  3  0
22  3 158792576 405852    568 604064 39792 168036 41048 168048 22553 28468 27 12 51 10  0
13 11 159071872 354576    568 603680 86772 364060 87324 364060 75647 56070 50 25 15 10  0
 4 14 159532928 407664    564 604864 18524 476816 21628 476816 82806 41652 53 20 22  5  0
 0 17 159801472 381668    564 606656 50812 315216 53224 315220 79171 45426 53 21 19  7  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 19 160135552 367760    564 605508 63192 394608 65184 394624 77708 57028 59 24 13  4  0
12 12 160441472 351760    572 607332 64168 369348 66612 369364 61518 51155 50 21 22  7  0
 9 18 160853632 364500    564 607672 41452 452208 42816 452208 105660 54453 60 27  8  5  0
 4 28 161396864 605416    544 609364 6492 548916  9308 548916 56338 22229 23 17  7 52  0
 0 21 161600384 641892    536 615316 16404 219916 22472 219916 56938 38427 36 16 24 24  0
18  9 161556608 471280    544 614140 138700 95308 138892 95320 70767 65763 58 25 10  7  0
24  7 161981824 463344    488 610968 67868 490776 72520 490788 109318 53838 61 31  6  2  0
11 13 162133632 469840    488 618024 82768 231308 90472 231308 66742 45639 39 19 36  6  0
 1 15 162540672 524336    488 617612 44568 449040 47736 449040 85774 39511 39 22 33  6  0
20  8 162752384 432484    488 615076 106120 315984 107648 315984 91490 62499 63 28  6  3  0
 0 25 163320704 665088    620 615140 33352 599964 36068 599968 59347 29938 20 20  6 54  0
18  7 163212672 541308    636 616100 109748  804 110540   832 60380 57064 37 20 31 12  0
18 11 163331200 496056    540 615600 159504 276752 159944 276752 89755 87376 58 30  8  4  0
 8 15 163702400 470556    508 617400 32128 401628 35492 401628 71952 46419 43 21 26  9  0
15 13 163957120 455352    504 616752 111220 363752 111516 363756 78091 62774 42 25 24  9  0
 1 16 164214912 486340    636 616420 129220 387304 131064 387304 89402 79304 45 30 13 12  0
 4 15 164272512 423308    644 617388 135424 193244 136860 193256 66253 74570 26 21 15 38  0
14  6 164420480 393136    580 618212 139084 286448 140564 286464 67434 78983 27 23 17 33  0
 8 13 164726912 372524    580 620472 125392 429908 128188 429908 77510 74985 26 24 32 18  0
 9  8 164925312 424568    576 621828 41872 239588 44372 239588 29701 34612 17 10 60 13  0
 3 14 165260416 371288    572 621100 172248 505768 173712 505768 95795 107540 36 32 14 18  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8 14 165426560 630040    572 626104 1432 168100  8100 168112 5840 3010  2  6 64 29  0
 2 20 165278592 370420   1136 632132 267700 118652 274280 118680 97816 148661 49 34  2 15  0
 0 16 165461120 388076   2480 649616 118088 299660 137876 299688 47973 65799 18 17 35 30  0
 1 31 165863808 523280   1148 625120 95128 495184 96020 495392 67803 60242 18 24 16 42  0
 2 29 166189696 739748    860 629460 45720 368768 53008 368768 13018 21105  1  8  1 90  0
13  9 166017664 505908    860 631140 176008 2284 177800  2284 59387 94987 24 20  1 55  0
 6 12 165888384 439072    692 626816 262136 131316 262336 131376 106349 141015 43 37  8 13  0
 8 14 166146432 478912    608 629992 93412 349464 99080 349476 106838 74638 34 24 28 14  0
 0 16 166569344 549492    588 630568 101704 523188 103452 523188 60698 59962 18 20 32 29  0
 3 13 166459264 450544    720 630988 150188 33568 152092 33568 52466 77979 28 18 35 20  0
 0 16 166831488 456908    716 628120 91428 455692 92996 455692 70248 54906 21 19 34 27  0
 0 16 167023744 468588    644 627800 124548 313188 124548 313200 55752 74159 28 21 28 23  0
 3 14 167173248 473408    644 630504 149232 298372 152432 298388 85353 90566 26 25 14 35  0
 7 15 167195776 376564    644 629756 166224 188360 166280 188360 70120 90376 22 21 12 45  0
 1 16 167560320 429756    644 628968 76736 439976 78176 439976 67228 59502 33 23 27 17  0
 1 25 167744896 521248    644 634228 102396 269968 107860 269968 33175 44808 12 15 36 36  0
 2 14 167669376 568864    636 633260 171580 93924 172716 93936 58253 87741 10 19  1 70  0
 1 16 167986816 495080    624 634556 171212 487924 174952 487924 59995 84159  3 22 11 63  0
 2 13 167809920 404840    632 635736 177784   60 179028    76 56638 88455  3 20 16 61  0
 5 11 167754880 389836    624 635224 262740 206840 263792 206840 86712 129951  6 26  1 67  0
11  7 167861376 369824    580 634620 167696 269748 169964 269748 52760 79169  3 20 11 66  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 56 168325504 689216    540 632664 56012 517172 56452 517188 24197 31275  1 14  1 85  0
 5  8 168133760 686580    540 637356 196172 2232 200588  2232 79090 97772  4 24  1 71  0
 3 14 167927424 483124    540 636704 353308 114524 353308 114524 97573 147695  8 28  0 63  0
 1 14 168272256 454572    544 637096 103448 445708 103848 445720 41846 50174  5 17 17 61  0
 3 13 168359552 474784    544 637648 193964 280168 195332 280168 63768 96185  3 21  7 68  0
 0 24 168535168 549568    528 641260 68176 243624 75732 243636 24120 35497  1 12  4 83  0
 3 11 168295552 551500    528 643140 256336 12808 258280 12808 86265 126750  5 25  3 68  0
 0 16 168625536 713752    528 643356 136324 456120 137656 456120 41578 56069  3 18 24 56  0
 6 10 168418944 646684   1188 644160 208220    0 210076     0 70755 102309  4 21 17 58  0
 0 16 168570240 568072    724 639044 250800 398428 253040 398440 81809 121077  5 28  2 65  0
 3 13 168406656 503248    676 639032 166404    0 166744    12 47887 80435  4 13 16 67  0
 3 14 168631680 545276    576 641784 169604 391172 173828 391172 61196 81919  3 22 12 62  0
 2 15 168638080 466648    556 640136 213288 217224 213484 217224 71599 103663  8 24  7 60  0
 1 13 169015168 713932    516 640300 66776 441512 67724 441512 33224 33321  1 17 27 55  0
 5 10 168812160 689428    516 641940 221436    0 223136     0 72155 91867  5 22  9 64  0
 4 12 168557696 484592    656 641888 339068 64512 339392 64524 103201 151512  7 32  0 60  0
 1 15 168682112 515436    600 648008 208740 321268 215616 321288 74819 95148  4 23 17 55  0
 1 16 168677504 506984    596 647748 236264 213432 237580 213432 71374 102689  5 22 12 61  0
 1 14 168924288 536236    592 644928 163372 404980 165092 404980 52695 77514  4 20  3 73  0
 1 14 168900992 500328    592 645372 152844 127224 154292 127224 47485 74551  3 18  6 74  0
 1 16 169128320 491484    580 642264 245668 464528 245668 464556 82457 114893  4 29  2 65  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 15 169121920 574792    584 649100 88716 78516 95288 78532 26098 41918  1 10 24 65  0
 4 13 168848512 477168    572 648808 324440 37376 324712 37376 110161 149840  6 35  1 57  0
 1 15 169063296 504824    520 647500 150808 360376 151568 360412 45650 70998  3 16  8 72  0
 1 15 169232768 500920    516 647316 178220 333376 182148 333376 55313 76806  6 21  6 67  0
 2 13 169411456 701680    516 653528 129860 297636 137348 297636 51857 58044  3 22 19 56  0
 2 13 169176704 787768    524 659388 256212    0 262084    12 83684 110868  5 26 12 57  0
 0 16 169142400 501808    528 658108 344940 267148 345312 267160 94026 134032  6 30  2 61  0
 5 10 169031040 514224    528 657536 197916 75100 198980 75100 61163 88826  4 19 14 63  0
 4 13 169079168 511072    524 654364 212948 251648 213276 251648 66327 98318  4 22  5 69  0
 2 14 169437824 527632    500 648252 170080 519720 170212 519720 61263 78341  3 24 12 60  0
 1 14 169552512 634992    500 652188 40908 150308 44488 150308 17524 17651  0  7 58 35  0
 0 16 169223264 505712    516 652308 346120    0 346316    24 102518 157630  5 31  0 63  0
 5 11 169176192 501024    512 652188 231548 179376 232188 179376 76512 110842  4 26  8 62  0
 0 16 169563008 494380    512 651504 123764 508316 125392 508316 44665 59982  2 18 17 63  0
 3 11 169370496 503772    512 651360 199112   52 199112    52 61864 91578  3 19 21 57  0
 1 16 169591424 473260    512 653828 202660 412008 205708 412008 81555 90818 10 26  6 58  0
 1 14 169603456 459916    520 654836 145120 150912 146600 150924 53067 68866  5 19 15 61  0
10  7 169652608 579916    520 655400 158488 190444 159736 190456 48919 64017  2 17  8 72  0
